gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_bucket,services_count,monthly_to_total_ratio,internet_no_tech_support,fiber_no_security,senior_mtm
1,0,0,1,70,1,2,1,2,2,2,2,2,2,2,1,2,114.6,7882.5,0,2,9,0.9826103216155572,0,0,0
0,0,1,1,55,1,2,0,2,0,2,2,2,2,2,1,0,85.1,4657.95,0,2,8,0.9951821386603995,0,0,0
0,1,0,0,15,1,0,1,0,0,0,0,2,2,0,1,2,91.5,1400.3,0,1,4,1.020255009107468,1,1,1
0,0,1,0,56,1,2,2,1,1,1,1,1,1,1,0,2,24.3,1261.7,0,2,2,0.92717519106408,0,0,0
1,0,1,0,60,0,1,0,0,2,2,2,2,2,0,1,0,60.2,3582.4,0,2,6,0.9918050941306755,0,0,0
1,0,1,1,49,0,1,0,2,0,0,0,0,2,0,1,2,39.2,1838.15,0,2,3,0.9569710537276135,1,0,0
1,1,0,0,32,1,2,1,0,0,2,0,0,0,0,1,1,81.1,2619.25,0,2,4,1.009267108508015,1,1,1
0,0,0,1,25,1,0,0,0,2,0,2,0,0,1,1,1,54.75,1266.35,0,2,4,0.925187214611872,0,0,0
1,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,1,53.4,188.7,1,0,3,1.1779026217228465,1,0,0
0,0,0,0,26,1,0,0,0,2,2,0,0,0,0,1,1,54.75,1406.9,0,2,4,0.9883386020372322,1,0,0
1,0,0,0,68,1,2,1,2,2,2,0,2,0,1,0,0,101.35,7110.75,0,2,7,1.031769639281465,1,0,0
0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,1,2,19.9,19.9,1,0,1,1.0,0,0,0
1,1,1,0,29,1,2,0,0,0,0,0,0,0,0,1,2,51.6,1442.0,0,2,3,0.9636460839347767,1,0,1
0,0,1,1,51,1,2,1,0,0,2,0,0,2,1,1,2,90.15,4554.85,0,2,5,0.9906908964362228,1,1,0
1,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,3,20.25,178.5,1,3,1,0.9794238683127572,0,0,0
0,0,1,1,61,1,0,0,2,0,0,0,0,0,1,1,0,49.7,2961.4,0,2,3,0.9768116898109971,1,0,0
1,0,1,1,11,1,0,2,1,1,1,1,1,1,0,0,0,20.95,267.35,0,3,1,1.1601215014102844,0,0,0
1,0,1,1,35,1,2,1,0,2,0,0,2,0,0,1,0,89.65,3161.6,0,2,5,1.0076009879690861,1,1,0
0,1,0,0,15,1,2,0,0,0,0,2,0,0,0,0,1,55.0,757.1,1,1,4,0.9176969696969697,0,0,1
0,0,0,0,47,1,2,0,2,2,0,2,0,2,2,0,3,74.05,3496.3,0,2,7,1.0045828724122574,0,0,0
0,1,0,0,32,1,0,0,0,2,0,2,0,0,0,0,0,54.65,1830.1,0,2,4,1.046489021043001,0,0,1
0,0,1,1,67,0,1,0,0,2,2,2,2,2,2,1,2,59.55,4103.9,0,2,6,1.0285850345251073,0,0,0
1,0,1,0,18,1,2,1,0,0,0,0,2,2,0,1,2,94.7,1687.95,1,1,5,0.9902323125659979,1,1,0
0,0,1,1,71,1,2,1,2,2,2,2,0,0,1,1,1,95.15,6770.85,0,2,7,1.0022499685448476,0,0,0
1,1,0,0,39,1,2,1,0,2,0,0,0,2,0,0,2,90.7,3413.25,0,2,5,0.9649308794843524,1,1,1
1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,2,35.9,35.9,1,0,2,1.0,1,0,0
0,0,1,0,1,1,0,0,2,2,0,0,0,0,0,1,3,53.55,53.55,0,0,4,1.0,1,0,0
1,0,0,0,5,1,0,1,0,0,2,0,2,2,0,0,0,96.5,492.55,1,0,5,1.0208290155440414,1,1,0
0,0,1,0,21,1,0,0,2,0,2,2,2,2,1,0,3,80.9,1714.95,0,1,7,1.0094472894225675,0,0,0
1,1,1,1,29,1,2,1,0,0,2,0,2,2,0,1,2,103.95,2964.8,0,2,6,0.9834967076346387,1,1,1
0,0,1,0,72,0,1,0,2,2,2,2,2,2,2,0,0,65.5,4919.7,0,2,7,1.0431933842239185,0,0,0
0,1,0,0,16,1,0,0,0,0,0,2,2,0,0,0,2,59.4,1023.9,1,1,4,1.0773358585858586,0,0,1
1,1,1,0,54,1,2,1,0,0,0,0,0,0,0,0,0,74.0,3919.15,0,2,3,0.9807682682682682,1,1,1
0,0,1,1,67,1,2,1,2,0,0,2,2,2,2,0,1,106.7,7009.5,0,2,7,0.9805004965798934,0,0,0
1,0,1,1,51,1,0,2,1,1,1,1,1,1,2,0,1,19.55,1086.75,0,2,1,1.0899653979238753,0,0,0
0,0,1,1,52,1,0,2,1,1,1,1,1,1,1,1,2,20.4,1090.65,0,2,1,1.0281391402714934,0,0,0
1,0,0,0,16,1,0,2,1,1,1,1,1,1,0,0,3,20.0,275.7,0,1,1,0.8615625,0,0,0
1,0,0,0,3,1,0,1,0,0,0,0,2,2,0,1,2,92.0,266.8,0,0,4,0.9666666666666667,1,1,0
0,0,1,0,53,1,0,2,1,1,1,1,1,1,1,0,1,19.05,990.45,0,2,1,0.9809835091368295,0,0,0
1,0,0,0,18,1,2,2,1,1,1,1,1,1,1,0,3,23.75,424.5,0,1,2,0.9929824561403509,0,0,0
0,0,0,0,66,0,1,0,2,0,2,2,2,2,2,1,0,61.35,4193.4,0,2,6,1.0356375490849818,0,0,0
0,0,0,0,8,1,2,1,0,0,2,0,2,2,0,1,2,99.65,820.5,1,3,6,1.0292272955343702,1,1,0
1,0,0,0,2,1,2,1,0,0,0,0,0,0,0,1,2,76.5,162.45,1,0,3,1.061764705882353,1,1,0
1,0,1,0,35,1,2,1,0,0,0,2,2,0,0,1,1,91.5,3236.35,0,2,5,1.0105698672911787,0,1,0
0,0,1,1,47,1,2,0,2,2,0,2,2,2,2,1,1,85.3,4107.25,0,2,8,1.0244818038961363,0,0,0
1,0,1,1,18,1,0,0,2,0,2,2,2,2,0,0,2,83.25,1611.15,0,1,7,1.0751751751751752,0,0,0
0,0,0,0,27,1,2,1,0,0,0,0,2,2,0,1,0,95.6,2595.25,0,2,5,1.0054432047109871,1,1,0
0,1,1,0,11,1,2,1,0,0,2,2,2,2,0,1,0,104.05,1133.65,1,3,7,0.9904766065265826,0,1,1
1,0,1,1,72,1,2,0,2,2,2,2,2,0,2,1,0,80.85,5727.45,0,2,8,0.9838950731807875,0,0,0
1,0,1,0,2,1,0,0,0,2,0,2,0,2,0,1,3,64.2,143.65,0,0,5,1.1187694704049844,0,0,0
0,0,1,0,18,1,0,1,2,0,0,0,0,0,0,0,2,74.8,1438.05,0,1,3,1.0680704099821747,1,0,0
0,1,1,1,40,1,2,1,0,0,0,0,2,2,0,1,1,94.55,3640.45,1,2,5,0.9625727128503437,1,1,1
1,0,1,0,71,1,2,1,0,2,0,2,2,2,2,1,1,104.15,7365.3,0,2,7,0.9960309142420534,0,1,0
1,0,0,0,2,1,2,1,2,0,0,0,0,2,0,0,3,90.75,174.75,0,0,5,0.9628099173553719,1,0,0
1,0,1,0,61,0,1,0,2,0,2,2,2,2,2,1,3,62.15,3778.85,0,2,6,0.9967556018622318,0,0,0
1,0,0,0,62,1,0,0,0,2,2,2,2,2,0,1,0,80.4,4981.15,0,2,7,0.9992677740330604,0,0,0
1,0,0,0,52,1,0,2,1,1,1,1,1,1,2,0,0,21.0,1107.2,0,2,1,1.0139194139194139,0,0,0
0,0,0,0,25,1,0,0,0,2,0,2,0,2,0,1,0,65.8,1679.65,0,2,5,1.021063829787234,0,0,0
1,0,1,0,24,1,2,1,0,0,2,0,2,2,0,1,2,101.05,2391.8,1,2,6,0.9862279399637145,1,1,0
0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.2,74.2,1,0,3,1.0,1,1,1
0,0,1,1,23,1,0,2,1,1,1,1,1,1,1,0,3,20.05,415.1,0,1,1,0.9001409519679063,0,0,0
1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,19.55,19.55,0,0,1,1.0,0,0,0
0,0,0,0,17,1,0,2,1,1,1,1,1,1,2,0,3,19.4,358.05,0,1,1,1.0856579745300183,0,0,0
0,0,1,0,37,1,2,1,2,0,2,2,0,2,1,1,2,99.2,3754.6,1,2,7,1.0229402789886661,0,0,0
1,0,0,0,2,1,2,0,0,0,0,0,0,2,0,0,0,62.05,118.3,1,0,4,0.9532634971796938,1,0,0
0,1,0,0,6,1,0,2,1,1,1,1,1,1,0,0,0,19.5,106.8,0,3,1,0.9128205128205128,0,0,1
1,1,0,0,9,1,2,1,0,0,2,0,2,2,0,1,2,100.5,918.6,1,3,6,1.0155887230514096,1,1,1
1,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,3,50.4,206.6,1,0,3,1.0248015873015872,1,0,0
1,1,0,0,1,1,2,1,0,0,2,0,2,0,0,1,2,88.8,88.8,1,0,5,1.0,1,1,1
1,1,1,1,43,1,2,1,0,2,2,2,2,2,0,1,0,110.75,4687.9,1,2,8,0.9843876318966874,0,1,1
1,0,1,0,72,0,1,0,2,2,2,2,2,2,2,1,2,64.7,4746.05,0,2,7,1.0188154731238193,0,0,0
1,1,1,0,7,1,0,1,0,0,0,0,2,2,0,1,2,89.5,676.7,1,3,4,1.0801276935355149,1,1,1
1,0,1,0,30,1,0,2,1,1,1,1,1,1,1,0,1,19.8,576.65,0,2,1,0.9707912457912458,0,0,0
0,0,0,0,67,1,2,0,2,0,2,2,2,2,2,1,3,85.25,5714.2,0,2,8,1.0004289403422768,0,0,0
1,0,0,0,13,1,0,2,1,1,1,1,1,1,1,1,2,19.95,253.8,0,1,1,0.9786003470213999,0,0,0
1,0,1,0,22,1,0,0,2,0,0,2,0,0,1,1,1,56.25,1292.2,0,1,4,1.0442020202020201,0,0,0
1,0,0,0,41,1,0,1,0,2,0,2,2,0,1,1,2,89.55,3729.75,0,2,5,1.0158516158025903,0,1,0
0,1,0,0,71,1,2,1,2,2,0,2,2,0,1,1,1,99.65,7181.25,0,2,7,1.0149961484915513,0,0,0
1,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,0,19.95,19.95,1,0,1,1.0,0,0,0
1,0,1,0,56,1,2,1,2,2,2,0,0,0,1,1,2,93.15,5253.95,0,2,6,1.0071984510390306,1,0,0
1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,3,19.4,93.4,0,0,1,1.2036082474226806,0,0,0
1,0,0,0,7,1,2,1,0,0,2,0,2,0,0,1,1,89.35,631.85,1,3,5,1.010232632504597,1,1,0
1,0,0,0,27,1,0,1,0,0,0,0,0,0,0,1,3,69.05,1793.25,0,2,2,0.9618633840212407,1,1,0
0,1,0,0,16,1,2,0,2,0,0,0,0,0,0,1,2,54.1,889.0,0,1,4,1.0270332717190387,1,0,1
1,0,1,1,39,1,0,0,2,2,2,0,0,0,1,0,2,59.8,2343.85,0,2,5,1.004995283423377,1,0,0
0,0,0,0,7,1,0,0,2,2,0,2,2,2,0,1,2,78.5,571.05,0,3,7,1.0392174704276613,0,0,0
1,0,1,0,71,1,2,0,2,2,0,2,0,0,2,0,0,65.15,4681.75,0,2,6,1.0121280252505052,0,0,0
1,0,1,1,68,1,2,0,2,2,2,2,2,2,2,1,1,88.85,6132.7,0,2,9,1.0150451852097058,0,0,0
1,0,0,0,19,1,2,0,0,0,2,2,0,0,0,0,2,59.55,1144.6,0,1,5,1.0116222546290157,0,0,0
0,0,0,0,48,1,2,2,1,1,1,1,1,1,1,0,0,24.55,1203.95,0,2,2,1.02168194161575,0,0,0
1,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,0,90.55,6404.0,0,2,9,0.9961036233969248,0,0,0
1,0,0,0,17,1,2,1,2,2,2,2,2,0,0,1,0,106.65,1672.1,0,1,8,0.9222580734122058,0,0,0
1,1,0,0,45,1,2,1,0,0,0,0,2,2,0,1,0,93.9,4200.25,0,2,5,0.9940243758135132,1,1,1
1,0,1,1,39,1,2,2,1,1,1,1,1,1,2,0,3,25.2,987.95,0,2,2,1.0052401302401304,0,0,0
1,0,1,1,72,1,2,1,2,2,2,2,0,2,2,0,1,103.95,7517.7,0,2,8,1.0044492544492543,0,0,0
0,0,0,0,36,1,0,0,2,2,2,2,2,2,1,0,0,85.85,3003.55,0,2,8,0.9718339481006925,0,0,0
0,0,0,0,11,1,0,0,0,0,2,2,0,0,1,0,0,53.8,651.55,0,3,4,1.1009631632308212,0,0,0
0,0,1,1,30,1,2,1,0,0,2,0,2,2,0,1,2,100.05,3046.15,1,2,6,1.0148758953856405,1,1,0
1,0,0,0,9,1,0,1,0,0,2,0,2,2,0,1,2,94.05,811.65,0,3,5,0.9588871167818537,1,1,0
0,0,1,0,19,1,2,1,0,2,0,0,0,2,0,1,2,89.1,1620.8,0,1,5,0.9574103609191329,1,1,0
0,0,0,0,7,1,2,0,0,0,0,2,2,2,0,1,2,74.65,521.1,1,3,6,0.9972251459190508,0,0,0
1,1,0,0,7,1,2,1,0,0,0,0,2,0,0,1,2,84.8,546.95,1,3,4,0.9214117250673854,1,1,1
1,0,0,0,54,1,2,1,2,2,0,2,2,2,2,1,1,108.0,5760.65,0,2,8,0.9877657750342935,0,0,0
0,0,0,0,39,1,0,0,2,0,0,0,0,0,1,1,2,47.85,1886.4,0,2,3,1.0108512177477695,1,0,0
0,0,0,0,17,1,2,0,0,0,2,2,2,0,0,1,3,69.0,1108.0,0,1,6,0.9445865302642796,0,0,0
1,0,0,1,71,1,2,1,2,2,0,0,0,0,1,1,1,85.45,6028.95,0,2,5,0.9937365562597351,1,0,0
0,0,0,0,48,1,2,1,0,2,2,0,2,2,0,1,0,107.4,5121.3,1,2,7,0.9934241154562382,1,1,0
0,1,1,0,54,1,0,2,1,1,1,1,1,1,2,1,3,18.95,1031.1,0,2,1,1.0076223981237173,0,0,0
0,0,1,0,27,1,0,1,2,0,0,2,2,2,1,1,1,101.9,2681.15,0,2,6,0.9745029622360338,0,0,0
1,0,0,0,48,1,2,1,0,2,2,0,2,2,1,1,1,106.1,5082.8,1,2,7,0.9980364436066606,1,1,0
0,1,1,0,72,1,2,1,2,0,0,0,0,0,2,0,0,78.5,5602.25,0,2,4,0.9911978060863411,1,0,0
1,0,0,0,68,1,0,1,0,2,2,0,0,0,1,0,1,79.6,5461.45,0,2,4,1.0089879544782738,1,1,0
1,0,0,0,72,1,2,2,1,1,1,1,1,1,2,0,0,24.75,1777.6,0,2,2,0.9975308641975308,0,0,0
1,0,0,0,66,1,2,1,0,2,0,2,2,2,1,1,2,104.25,6860.6,0,2,7,0.99710776833079,0,1,0
1,0,0,0,3,1,0,1,0,0,0,0,2,0,0,1,2,78.5,242.05,1,0,3,1.0278131634819534,1,1,0
0,0,0,0,39,1,0,0,0,0,0,2,0,2,1,0,2,59.3,2209.15,0,2,4,0.9552254940113288,0,0,0
1,0,0,0,3,0,1,0,2,0,2,2,0,0,0,0,3,41.35,107.25,0,0,4,0.864570737605804,0,0,0
0,0,0,0,13,1,0,2,1,1,1,1,1,1,1,0,3,20.2,273.25,0,1,1,1.0405559786747907,0,0,0
1,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,1,45.2,492.0,0,3,2,0.989541432019308,1,0,0
1,0,0,1,6,1,0,2,1,1,1,1,1,1,0,1,3,20.2,98.35,0,3,1,0.8114686468646864,0,0,0
1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.0,32.7,0,0,1,0.8175000000000001,0,0,0
1,0,0,0,72,0,1,0,2,2,2,2,2,2,2,1,0,65.55,4807.45,0,2,7,1.018613865581829,0,0,0
1,0,0,0,71,1,2,1,2,0,0,2,0,2,1,0,1,97.65,6687.85,0,2,6,0.9646192567591931,0,0,0
0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,2,69.85,199.85,0,0,2,0.9537103316630876,1,1,0
0,0,1,0,43,1,2,0,0,0,0,2,2,0,1,1,0,64.85,2908.2,0,2,5,1.042907604310484,0,0,0
1,0,1,1,1,1,0,1,0,2,0,0,0,0,0,0,1,74.6,74.6,0,0,3,1.0,1,1,0
1,0,0,0,61,1,2,1,2,0,2,2,2,2,2,1,1,111.6,6876.05,1,2,8,1.0100549385980375,0,0,0
0,0,0,0,46,1,0,0,0,0,0,0,0,0,0,0,0,44.95,2168.9,0,2,2,1.0489432703003336,1,0,0
1,1,1,0,13,1,0,1,0,0,0,0,0,0,0,0,0,70.45,849.1,0,1,2,0.9271168859529398,1,1,1
1,1,1,1,50,1,2,0,2,2,2,0,0,2,2,1,0,75.15,3822.45,0,2,7,1.0172854291417164,1,0,0
1,0,0,0,33,1,0,1,2,0,0,2,2,0,2,1,2,88.95,3027.65,0,2,5,1.03144429114075,0,0,0
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,71.15,71.15,1,0,2,1.0,1,1,1
1,0,1,0,4,1,2,1,0,0,0,0,0,0,0,1,2,74.65,301.4,1,0,3,1.0093770931011385,1,1,0
0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,3,50.95,123.05,0,0,3,1.2075564278704611,1,0,0
1,1,1,0,72,1,2,1,0,2,0,0,2,2,2,0,0,98.35,6929.4,0,2,6,0.9785629554312828,1,1,0
1,0,0,1,47,1,0,2,1,1,1,1,1,1,1,0,1,20.55,1013.05,0,2,1,1.0488688719780503,0,0,0
0,0,1,1,72,1,2,1,2,2,0,0,2,0,2,1,2,95.1,6843.15,0,2,6,0.9994085173501577,1,0,0
0,1,0,0,1,1,0,2,1,1,1,1,1,1,0,1,2,19.45,19.45,1,0,1,1.0,0,0,1
1,0,0,1,66,1,0,0,0,2,2,2,2,2,2,1,1,79.5,5196.1,0,2,7,0.9902992186011055,0,0,0
0,0,0,0,25,1,0,0,2,2,2,2,2,0,1,0,3,74.3,1863.8,1,2,7,1.0033916554508748,0,0,0
1,1,0,0,8,1,2,1,0,0,2,0,0,0,0,1,2,81.25,585.95,1,3,4,0.9014615384615385,1,1,1
1,0,1,1,70,1,0,0,2,2,2,0,2,2,2,1,1,80.15,5600.15,0,2,7,0.9981552446306032,1,0,0
1,0,1,0,60,1,2,1,0,2,2,0,2,2,1,0,0,102.5,6157.6,0,2,7,1.0012357723577237,1,1,0
1,1,0,0,18,1,2,1,0,2,0,0,0,0,0,1,1,80.55,1411.65,0,1,4,0.9736188702669151,1,1,1
1,0,0,0,25,1,0,1,2,0,0,0,0,0,0,0,0,74.3,1952.25,0,2,3,1.0510094212651413,1,0,0
0,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,0,87.95,6365.35,0,2,9,1.0193611927391524,0,0,0
0,0,1,1,71,1,0,2,1,1,1,1,1,1,2,0,1,19.7,1415.85,0,2,1,1.012261385572317,0,0,0
1,1,1,0,29,1,2,1,0,0,0,0,0,2,0,1,2,84.3,2357.75,0,2,4,0.9644332637951487,1,1,1
0,1,1,0,67,1,2,1,2,0,2,0,2,2,1,1,1,107.05,7142.5,0,2,7,0.9958381841376955,1,0,0
1,1,0,0,47,1,2,1,0,0,0,0,2,0,0,1,1,86.05,3865.6,0,2,4,0.9558025393450121,1,1,1
1,1,0,0,67,1,2,1,0,0,0,0,0,0,0,1,3,75.7,5060.85,0,2,3,0.9978213292848833,1,1,1
0,1,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,115.75,8443.7,0,2,9,1.013162946964243,0,0,0
1,0,0,0,72,1,2,1,0,2,2,2,2,2,2,0,0,109.2,7878.3,0,2,8,1.0020222832722832,0,1,0
1,0,0,0,10,1,0,1,0,0,0,0,2,2,0,1,2,89.5,863.1,1,3,4,0.9643575418994413,1,1,0
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.6,69.6,1,0,2,1.0,1,1,1
1,0,0,1,49,1,2,1,0,0,0,0,0,0,0,0,1,75.2,3678.3,1,2,3,0.99823599652627,1,1,0
0,0,0,0,65,1,2,1,0,2,2,0,2,0,1,1,2,95.5,6153.85,0,2,6,0.9913572291582763,1,1,0
0,0,0,0,61,0,1,0,2,2,2,2,0,0,1,0,1,43.7,2696.55,0,2,5,1.0115729451926323,0,0,0
0,0,1,0,68,0,1,0,2,0,2,0,2,2,1,1,2,54.4,3723.65,0,2,5,1.006609537197232,1,0,0
1,0,0,0,12,1,0,0,0,0,0,0,0,0,0,1,0,45.4,518.9,1,1,2,0.9524596182085169,1,0,0
1,0,1,1,33,1,0,2,1,1,1,1,1,1,1,1,0,19.45,600.25,0,2,1,0.9351873490690971,0,0,0
1,0,0,0,64,1,2,1,2,2,0,0,0,0,1,1,1,84.3,5289.05,0,2,5,0.9803251037959668,1,0,0
1,1,1,0,7,1,0,1,0,0,0,0,2,2,0,1,2,89.0,605.45,0,3,4,0.9718298555377208,1,1,1
1,0,1,1,7,1,0,0,2,0,0,0,0,0,1,1,2,49.75,331.3,1,3,3,0.9513280689160086,1,0,0
0,0,1,1,52,1,0,2,1,1,1,1,1,1,2,0,0,20.1,1078.75,0,2,1,1.0320991197856868,0,0,0
0,1,1,0,21,1,2,0,0,2,2,0,0,2,1,0,0,71.7,1497.05,0,1,6,0.9942551637112306,1,0,0
1,0,0,0,39,1,2,1,2,2,0,0,2,2,0,1,2,106.4,4040.65,0,2,7,0.9737444572970888,1,0,0
1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,1,1,19.9,33.7,0,0,1,0.8467336683417087,0,0,0
0,1,1,0,57,1,2,1,0,2,2,0,0,2,0,0,1,94.0,5438.95,0,2,6,1.0151082493467711,1,1,1
0,0,1,1,5,1,2,2,1,1,1,1,1,1,0,1,3,24.3,132.25,0,0,2,1.0884773662551441,0,0,0
1,0,1,1,29,1,2,1,0,0,2,0,0,2,0,1,2,89.2,2698.35,1,2,5,1.0431227771764342,1,1,0
0,1,1,1,57,1,0,1,0,2,2,2,2,0,0,1,1,95.3,5567.45,0,2,6,1.0249166988825684,0,1,1
1,0,1,1,65,1,2,1,2,2,2,2,0,0,2,0,1,94.55,6078.75,0,2,7,0.9890981572631493,0,0,0
1,0,0,0,49,1,2,1,0,0,0,0,0,0,0,1,0,74.6,3720.35,0,2,3,1.0177682332986815,1,1,0
0,0,0,0,40,1,2,1,0,2,2,0,2,0,0,1,0,93.4,3756.4,0,2,6,1.005460385438972,1,1,0
1,0,1,1,12,1,0,2,1,1,1,1,1,1,2,0,0,21.05,262.05,0,1,1,1.0374109263657956,0,0,0
1,1,0,0,2,1,0,0,2,0,0,0,0,0,0,1,2,49.25,91.1,1,0,3,0.9248730964467005,1,0,1
1,1,1,0,69,1,2,1,0,2,2,0,0,2,0,1,0,95.35,6382.0,0,2,6,0.9700341229490133,1,1,1
0,0,0,0,15,0,1,0,0,2,0,0,0,2,2,1,3,38.8,603.0,0,1,3,1.0360824742268042,1,0,0
0,1,1,0,43,1,2,1,2,0,2,2,2,2,1,1,3,109.55,4830.25,1,2,8,1.0253892774882447,0,0,0
0,0,0,0,40,1,0,2,1,1,1,1,1,1,2,0,1,19.65,830.25,0,2,1,1.0562977099236641,0,0,0
0,0,0,1,50,1,0,1,0,0,0,0,0,0,2,0,1,70.35,3533.6,0,2,2,1.0045771144278608,1,1,0
1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,3,44.55,220.75,0,0,2,1.2387766554433222,1,0,0
1,0,0,1,52,1,2,0,2,2,0,2,2,2,2,1,3,85.15,4461.85,0,2,8,1.0076900492343828,0,0,0
1,0,0,0,4,1,0,0,0,0,0,0,0,2,0,1,2,55.9,238.5,0,0,3,1.0666368515205724,1,0,0
1,0,1,1,71,1,2,1,2,2,2,2,2,2,2,1,0,116.05,8297.5,0,2,9,1.00703315108228,0,0,0
0,1,0,0,28,1,2,1,0,2,2,0,2,2,0,1,2,106.15,3152.5,1,2,7,1.0606621357916695,1,1,1
0,0,0,0,20,1,0,2,1,1,1,1,1,1,0,1,0,19.5,413.0,0,1,1,1.058974358974359,0,0,0
0,0,1,1,2,1,0,1,0,0,0,0,0,0,0,1,2,71.65,135.75,0,0,2,0.9473133286810885,1,1,0
0,0,0,0,3,1,2,0,0,0,0,2,2,0,0,0,2,64.6,174.2,0,0,5,0.8988648090815273,0,0,0
1,0,0,0,16,1,0,2,1,1,1,1,1,1,2,0,1,18.95,326.8,0,1,1,1.0778364116094987,0,0,0
0,1,0,0,64,1,0,0,2,2,0,2,2,0,2,1,1,70.2,4481.0,1,2,6,0.9973735754985754,0,0,0
1,0,0,0,53,1,2,1,0,0,0,0,2,0,0,0,0,85.45,4517.25,1,2,4,0.9974386433642094,1,1,0
1,0,1,0,63,1,0,2,1,1,1,1,1,1,2,1,0,19.95,1234.8,0,2,1,0.9824561403508772,0,0,0
1,0,1,1,56,1,2,1,0,2,0,2,2,0,0,1,1,96.95,5432.2,0,2,6,1.000552567597436,0,1,0
0,0,0,0,19,1,0,0,0,0,0,0,0,2,0,1,2,56.2,1093.4,0,1,3,1.0239745270649936,1,0,0
0,1,0,0,4,1,2,1,0,0,0,0,2,2,0,1,2,95.45,396.1,1,0,5,1.0374541644840232,1,1,1
0,0,1,1,35,1,0,2,1,1,1,1,1,1,2,1,3,19.85,739.35,0,2,1,1.064195753868298,0,0,0
1,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,29.85,75.6,1,0,2,1.2663316582914572,0,0,0
0,0,0,0,6,1,0,0,0,0,0,2,0,0,0,1,0,50.8,288.05,1,3,3,0.9450459317585304,0,0,0
1,0,1,0,52,1,0,1,2,2,2,2,2,2,2,1,2,106.3,5487.0,0,2,8,0.9926550401620957,0,0,0
0,0,0,0,39,1,0,2,1,1,1,1,1,1,2,0,1,20.7,762.45,0,2,1,0.9444444444444445,0,0,0
0,0,1,0,46,0,1,0,0,0,0,0,2,2,0,1,2,43.95,2007.85,0,2,3,0.993149329771974,1,0,0
0,0,1,1,11,1,0,0,2,0,0,0,0,0,0,0,0,51.0,581.7,0,3,3,1.0368983957219253,1,0,0
1,0,0,0,44,1,0,2,1,1,1,1,1,1,1,0,1,19.5,835.5,0,2,1,0.9737762237762237,0,0,0
0,0,1,0,12,0,1,0,0,0,2,0,2,2,0,1,0,49.85,617.15,0,1,4,1.0316783684386492,1,0,0
0,0,0,0,52,1,2,0,2,0,2,2,2,0,1,0,1,74.0,3877.65,0,2,7,1.0077053014553015,0,0,0
1,0,1,1,72,1,2,1,0,2,2,2,2,2,2,0,1,110.9,7922.75,0,2,8,0.992228985071636,0,1,0
0,0,1,1,7,1,2,0,0,0,0,0,0,0,0,0,2,48.8,349.8,0,3,3,1.0240046838407495,1,0,0
1,0,1,1,49,1,0,1,0,2,2,0,2,0,0,1,1,90.4,4494.65,0,2,5,1.0146852988983202,1,1,0
1,1,1,1,47,1,0,1,0,2,0,0,2,0,1,1,0,84.95,4018.05,0,2,4,1.0063616896046486,1,1,0
1,0,1,1,24,1,0,0,2,0,2,0,0,0,1,1,1,56.25,1454.25,0,2,4,1.0772222222222223,1,0,0
1,0,1,1,68,1,0,2,1,1,1,1,1,1,2,1,0,19.95,1303.25,0,2,1,0.9606737431814831,0,0,0
1,0,1,0,71,1,2,1,0,2,2,2,2,2,1,1,0,113.15,7953.25,0,2,8,0.989992095747263,0,1,0
0,0,0,0,6,1,0,2,1,1,1,1,1,1,0,1,3,20.95,109.5,0,3,1,0.8711217183770884,0,0,0
1,0,0,0,59,1,2,0,0,0,2,0,0,0,2,0,1,54.15,3116.15,0,2,4,0.9753666056309374,1,0,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,42.9,42.9,1,0,2,1.0,1,0,0
1,0,0,0,17,1,2,1,0,0,2,2,0,0,1,0,2,86.75,1410.25,0,1,5,0.9562637735209357,0,1,0
